"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Measles","All cases","Distribution by vaccination status","%","2006-03","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-03","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-04","UK","United Kingdom",1,"Unvaccinated",93.373493970
"Measles","All cases","Distribution by vaccination status","%","2006-04","UK","United Kingdom",2,"1 dose",6.626506020
"Measles","All cases","Distribution by vaccination status","%","2006-04","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-04","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-04","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-05","UK","United Kingdom",1,"Unvaccinated",96.703296700
"Measles","All cases","Distribution by vaccination status","%","2006-05","UK","United Kingdom",2,"1 dose",3.296703290
"Measles","All cases","Distribution by vaccination status","%","2006-05","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-05","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-05","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-06","UK","United Kingdom",1,"Unvaccinated",94.852941170
"Measles","All cases","Distribution by vaccination status","%","2006-06","UK","United Kingdom",2,"1 dose",4.411764700
"Measles","All cases","Distribution by vaccination status","%","2006-06","UK","United Kingdom",3,">=2 doses",0.735294110
"Measles","All cases","Distribution by vaccination status","%","2006-06","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-06","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-07","UK","United Kingdom",1,"Unvaccinated",89.830508470
"Measles","All cases","Distribution by vaccination status","%","2006-07","UK","United Kingdom",2,"1 dose",10.169491520
"Measles","All cases","Distribution by vaccination status","%","2006-07","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-07","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-07","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-08","UK","United Kingdom",1,"Unvaccinated",94.444444440
"Measles","All cases","Distribution by vaccination status","%","2006-08","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-08","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-08","UK","United Kingdom",4,"1 dose",5.555555550
"Measles","All cases","Distribution by vaccination status","%","2006-08","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-09","UK","United Kingdom",1,"Unvaccinated",66.666666660
"Measles","All cases","Distribution by vaccination status","%","2006-09","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-09","UK","United Kingdom",3,"1 dose",33.333333330
"Measles","All cases","Distribution by vaccination status","%","2006-09","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-09","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-10","UK","United Kingdom",1,"Unvaccinated",88.888888880
"Measles","All cases","Distribution by vaccination status","%","2006-10","UK","United Kingdom",2,"1 dose",11.111111110
"Measles","All cases","Distribution by vaccination status","%","2006-10","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-10","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-10","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-11","UK","United Kingdom",1,"Unvaccinated",66.666666660
"Measles","All cases","Distribution by vaccination status","%","2006-11","UK","United Kingdom",2,"1 dose",33.333333330
"Measles","All cases","Distribution by vaccination status","%","2006-11","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-11","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-11","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-12","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-12","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-12","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-12","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2006-12","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-01","UK","United Kingdom",1,"Unvaccinated",71.428571420
"Measles","All cases","Distribution by vaccination status","%","2007-01","UK","United Kingdom",2,"1 dose",14.285714280
"Measles","All cases","Distribution by vaccination status","%","2007-01","UK","United Kingdom",3,">=2 doses",14.285714280
"Measles","All cases","Distribution by vaccination status","%","2007-01","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-01","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-02","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-02","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-02","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-02","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-02","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-03","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-03","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-03","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-03","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-03","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-04","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-04","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-04","UK","United Kingdom",3,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-04","UK","United Kingdom",4,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-05","UK","United Kingdom",1,"Unvaccinated",97.560975600
"Measles","All cases","Distribution by vaccination status","%","2007-05","UK","United Kingdom",2,"1 dose",2.439024390
"Measles","All cases","Distribution by vaccination status","%","2007-05","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-05","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-05","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-06","UK","United Kingdom",1,"Unvaccinated",94.736842100
"Measles","All cases","Distribution by vaccination status","%","2007-06","UK","United Kingdom",2,"1 dose",5.263157890
"Measles","All cases","Distribution by vaccination status","%","2007-06","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-06","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-06","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-07","UK","United Kingdom",1,"Unvaccinated",94.915254230
"Measles","All cases","Distribution by vaccination status","%","2007-07","UK","United Kingdom",2,"1 dose",3.954802250
"Measles","All cases","Distribution by vaccination status","%","2007-07","UK","United Kingdom",3,">=2 doses",1.129943500
"Measles","All cases","Distribution by vaccination status","%","2007-07","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-07","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-08","UK","United Kingdom",1,"Unvaccinated",93.956043950
"Measles","All cases","Distribution by vaccination status","%","2007-08","UK","United Kingdom",2,"1 dose",5.494505490
"Measles","All cases","Distribution by vaccination status","%","2007-08","UK","United Kingdom",3,">=2 doses",0.549450540
"Measles","All cases","Distribution by vaccination status","%","2007-08","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-08","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-09","UK","United Kingdom",1,"Unvaccinated",94.495412840
"Measles","All cases","Distribution by vaccination status","%","2007-09","UK","United Kingdom",2,"1 dose",4.587155960
"Measles","All cases","Distribution by vaccination status","%","2007-09","UK","United Kingdom",3,">=2 doses",0.917431190
"Measles","All cases","Distribution by vaccination status","%","2007-09","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-09","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-10","UK","United Kingdom",1,"Unvaccinated",98.989898980
"Measles","All cases","Distribution by vaccination status","%","2007-10","UK","United Kingdom",2,"1 dose",1.010101010
"Measles","All cases","Distribution by vaccination status","%","2007-10","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-10","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-10","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-11","UK","United Kingdom",1,"Unvaccinated",93.103448270
"Measles","All cases","Distribution by vaccination status","%","2007-11","UK","United Kingdom",2,"1 dose",5.747126430
"Measles","All cases","Distribution by vaccination status","%","2007-11","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-11","UK","United Kingdom",4,">=2 doses",1.149425280
"Measles","All cases","Distribution by vaccination status","%","2007-11","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-12","UK","United Kingdom",1,"Unvaccinated",91.025641020
"Measles","All cases","Distribution by vaccination status","%","2007-12","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2007-12","UK","United Kingdom",3,"1 dose",6.410256410
"Measles","All cases","Distribution by vaccination status","%","2007-12","UK","United Kingdom",4,">=2 doses",2.564102560
"Measles","All cases","Distribution by vaccination status","%","2007-12","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-01","UK","United Kingdom",1,"Unvaccinated",92.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-01","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-01","UK","United Kingdom",3,"1 dose",6.666666660
"Measles","All cases","Distribution by vaccination status","%","2008-01","UK","United Kingdom",4,">=2 doses",1.333333330
"Measles","All cases","Distribution by vaccination status","%","2008-01","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-02","UK","United Kingdom",1,"Unvaccinated",88.095238090
"Measles","All cases","Distribution by vaccination status","%","2008-02","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-02","UK","United Kingdom",3,"1 dose",3.571428570
"Measles","All cases","Distribution by vaccination status","%","2008-02","UK","United Kingdom",4,">=2 doses",1.190476190
"Measles","All cases","Distribution by vaccination status","%","2008-02","UK","United Kingdom",5,"Unknown",7.142857140
"Measles","All cases","Distribution by vaccination status","%","2008-03","UK","United Kingdom",1,"Unvaccinated",92.907801410
"Measles","All cases","Distribution by vaccination status","%","2008-03","UK","United Kingdom",2,"Unknown doses",0.709219850
"Measles","All cases","Distribution by vaccination status","%","2008-03","UK","United Kingdom",3,"1 dose",4.964539000
"Measles","All cases","Distribution by vaccination status","%","2008-03","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-03","UK","United Kingdom",5,"Unknown",1.418439710
"Measles","All cases","Distribution by vaccination status","%","2008-04","UK","United Kingdom",1,"Unvaccinated",92.307692300
"Measles","All cases","Distribution by vaccination status","%","2008-04","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-04","UK","United Kingdom",3,"1 dose",4.895104890
"Measles","All cases","Distribution by vaccination status","%","2008-04","UK","United Kingdom",4,">=2 doses",1.398601390
"Measles","All cases","Distribution by vaccination status","%","2008-04","UK","United Kingdom",5,"Unknown",1.398601390
"Measles","All cases","Distribution by vaccination status","%","2008-05","UK","United Kingdom",1,"Unvaccinated",97.058823520
"Measles","All cases","Distribution by vaccination status","%","2008-05","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-05","UK","United Kingdom",3,"1 dose",1.764705880
"Measles","All cases","Distribution by vaccination status","%","2008-05","UK","United Kingdom",4,">=2 doses",1.176470580
"Measles","All cases","Distribution by vaccination status","%","2008-05","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-06","UK","United Kingdom",1,"Unvaccinated",97.560975600
"Measles","All cases","Distribution by vaccination status","%","2008-06","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-06","UK","United Kingdom",3,"1 dose",2.439024390
"Measles","All cases","Distribution by vaccination status","%","2008-06","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-06","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-07","UK","United Kingdom",1,"Unvaccinated",92.622950810
"Measles","All cases","Distribution by vaccination status","%","2008-07","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-07","UK","United Kingdom",3,"1 dose",5.737704910
"Measles","All cases","Distribution by vaccination status","%","2008-07","UK","United Kingdom",4,">=2 doses",0.819672130
"Measles","All cases","Distribution by vaccination status","%","2008-07","UK","United Kingdom",5,"Unknown",0.819672130
"Measles","All cases","Distribution by vaccination status","%","2008-08","UK","United Kingdom",1,"Unvaccinated",96.938775510
"Measles","All cases","Distribution by vaccination status","%","2008-08","UK","United Kingdom",2,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-08","UK","United Kingdom",3,"1 dose",2.040816320
"Measles","All cases","Distribution by vaccination status","%","2008-08","UK","United Kingdom",4,">=2 doses",1.020408160
"Measles","All cases","Distribution by vaccination status","%","2008-08","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-09","UK","United Kingdom",1,"Unvaccinated",93.670886070
"Measles","All cases","Distribution by vaccination status","%","2008-09","UK","United Kingdom",2,"1 dose",5.063291130
"Measles","All cases","Distribution by vaccination status","%","2008-09","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-09","UK","United Kingdom",4,">=2 doses",1.265822780
"Measles","All cases","Distribution by vaccination status","%","2008-09","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-10","UK","United Kingdom",1,"Unvaccinated",92.500000000
"Measles","All cases","Distribution by vaccination status","%","2008-10","UK","United Kingdom",2,"1 dose",6.666666660
"Measles","All cases","Distribution by vaccination status","%","2008-10","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-10","UK","United Kingdom",4,">=2 doses",0.833333330
"Measles","All cases","Distribution by vaccination status","%","2008-10","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-11","UK","United Kingdom",1,"Unvaccinated",91.269841260
"Measles","All cases","Distribution by vaccination status","%","2008-11","UK","United Kingdom",2,"1 dose",3.968253960
"Measles","All cases","Distribution by vaccination status","%","2008-11","UK","United Kingdom",3,">=2 doses",4.761904760
"Measles","All cases","Distribution by vaccination status","%","2008-11","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-11","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-12","UK","United Kingdom",1,"Unvaccinated",89.285714280
"Measles","All cases","Distribution by vaccination status","%","2008-12","UK","United Kingdom",2,"1 dose",10.714285710
"Measles","All cases","Distribution by vaccination status","%","2008-12","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-12","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2008-12","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-01","UK","United Kingdom",1,"Unvaccinated",90.990990990
"Measles","All cases","Distribution by vaccination status","%","2009-01","UK","United Kingdom",2,"1 dose",7.207207200
"Measles","All cases","Distribution by vaccination status","%","2009-01","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-01","UK","United Kingdom",4,">=2 doses",1.801801800
"Measles","All cases","Distribution by vaccination status","%","2009-01","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-02","UK","United Kingdom",1,"Unvaccinated",96.183206100
"Measles","All cases","Distribution by vaccination status","%","2009-02","UK","United Kingdom",2,"1 dose",3.816793890
"Measles","All cases","Distribution by vaccination status","%","2009-02","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-02","UK","United Kingdom",4,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-02","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-03","UK","United Kingdom",1,"Unvaccinated",94.193548380
"Measles","All cases","Distribution by vaccination status","%","2009-03","UK","United Kingdom",2,"1 dose",4.516129030
"Measles","All cases","Distribution by vaccination status","%","2009-03","UK","United Kingdom",3,">=2 doses",1.290322580
"Measles","All cases","Distribution by vaccination status","%","2009-03","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-03","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-04","UK","United Kingdom",1,"Unvaccinated",94.488188970
"Measles","All cases","Distribution by vaccination status","%","2009-04","UK","United Kingdom",2,"1 dose",4.330708660
"Measles","All cases","Distribution by vaccination status","%","2009-04","UK","United Kingdom",3,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-04","UK","United Kingdom",4,">=2 doses",1.181102360
"Measles","All cases","Distribution by vaccination status","%","2009-04","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-05","UK","United Kingdom",1,"Unvaccinated",95.384615380
"Measles","All cases","Distribution by vaccination status","%","2009-05","UK","United Kingdom",2,"1 dose",3.461538460
"Measles","All cases","Distribution by vaccination status","%","2009-05","UK","United Kingdom",3,">=2 doses",1.153846150
"Measles","All cases","Distribution by vaccination status","%","2009-05","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-05","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-06","UK","United Kingdom",1,"Unvaccinated",92.546583850
"Measles","All cases","Distribution by vaccination status","%","2009-06","UK","United Kingdom",2,"1 dose",4.968944090
"Measles","All cases","Distribution by vaccination status","%","2009-06","UK","United Kingdom",3,">=2 doses",2.484472040
"Measles","All cases","Distribution by vaccination status","%","2009-06","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-06","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-07","UK","United Kingdom",1,"Unvaccinated",97.872340420
"Measles","All cases","Distribution by vaccination status","%","2009-07","UK","United Kingdom",2,"1 dose",2.127659570
"Measles","All cases","Distribution by vaccination status","%","2009-07","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-07","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-07","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-08","UK","United Kingdom",1,"Unvaccinated",92.857142850
"Measles","All cases","Distribution by vaccination status","%","2009-08","UK","United Kingdom",2,"1 dose",3.571428570
"Measles","All cases","Distribution by vaccination status","%","2009-08","UK","United Kingdom",3,">=2 doses",3.571428570
"Measles","All cases","Distribution by vaccination status","%","2009-08","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-08","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-09","UK","United Kingdom",1,"Unvaccinated",90.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-09","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-09","UK","United Kingdom",3,">=2 doses",10.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-09","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-09","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-10","UK","United Kingdom",1,"Unvaccinated",40.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-10","UK","United Kingdom",2,"1 dose",60.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-10","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-10","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-10","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-11","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-11","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-11","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-11","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-11","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-12","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-12","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-12","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-12","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2009-12","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-01","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-01","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-01","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-01","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-01","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-02","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-02","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-02","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-02","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-02","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-03","UK","United Kingdom",1,"Unvaccinated",100.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-03","UK","United Kingdom",2,"1 dose",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-03","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-03","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-03","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-04","UK","United Kingdom",1,"Unvaccinated",95.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-04","UK","United Kingdom",2,"1 dose",5.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-04","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-04","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-04","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-05","UK","United Kingdom",1,"Unvaccinated",96.551724130
"Measles","All cases","Distribution by vaccination status","%","2010-05","UK","United Kingdom",2,"1 dose",1.724137930
"Measles","All cases","Distribution by vaccination status","%","2010-05","UK","United Kingdom",3,">=2 doses",1.724137930
"Measles","All cases","Distribution by vaccination status","%","2010-05","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-05","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-06","UK","United Kingdom",1,"Unvaccinated",97.142857140
"Measles","All cases","Distribution by vaccination status","%","2010-06","UK","United Kingdom",2,"1 dose",2.857142850
"Measles","All cases","Distribution by vaccination status","%","2010-06","UK","United Kingdom",3,">=2 doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-06","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-06","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-07","UK","United Kingdom",1,"Unvaccinated",93.269230760
"Measles","All cases","Distribution by vaccination status","%","2010-07","UK","United Kingdom",2,"1 dose",3.846153840
"Measles","All cases","Distribution by vaccination status","%","2010-07","UK","United Kingdom",3,">=2 doses",2.884615380
"Measles","All cases","Distribution by vaccination status","%","2010-07","UK","United Kingdom",4,"Unknown doses",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-07","UK","United Kingdom",5,"Unknown",0.000000000
"Measles","All cases","Distribution by vaccination status","%","2010-08","UK","United Kingdom",1,"Unvaccinated",87.179487170
"Measles","All cases","Distribution by vaccination status","%","2010-08","UK","United Kingdom",2,"1 dose",8.974358970
"Measles","All cases","Distribution by vaccination status","%","2010-08","UK","United Kingdom",3,">=2 doses",1.282051280
"Measles","All cases","Distribution by vaccination status","%","2010-08","UK","United Kingdom",4,"Unknown",2.564102560
"Measles","All cases","Distribution by vaccination status","%","2010-09","UK","United Kingdom",1,"Unvaccinated",84.375000000
"Measles","All cases","Distribution by vaccination status","%","2010-09","UK","United Kingdom",2,"1 dose",12.500000000
